"symbol_time","symbol","cell_text"
"27-Oct-21  07:14 ET","TSLA","Tesla: Ron Baron is still bullish on 
TSLA
 despite $1 trln valuation - CNBC interview
  (1018.43)
 
 "
"26-Oct-21  16:53 ET","TSLA","Senator Joe Manchin (D-WV) says he is against spending money on EV charging stations, according to Greenwire
  (1018.43 
-6.43
)
Greenwire
 (potential related stocks: 
BLNK
, 
FSR
, 
CHPT
, 
EVGO
)
 "
"25-Oct-21  18:14 ET","TSLA","Tesla: NTSB is deeply concerned by Tesla’s inaction to fix AutoPilot, according to TheVerge
  (1024.86 
+115.18
)
TheVerge report
 "
"25-Oct-21  14:22 ET","TSLA","Tesla shares top $1,000/share, up 11% on the session; over $1 trillion market cap
  (1014.05 
+104.35
)
 
 "
"25-Oct-21  12:35 ET","TSLA","Tesla (+9.2%) hits $1 trln market capitalization
  (992.91 
+83.23
)
 
 "
"25-Oct-21  08:12 ET","TSLA","Tesla: NHTSA confirms that Tesla responded to safety investigation
  (909.68)
""The manufacturer's partial response to the Office of Defect Investigation (ODI)'s Information Request for this investigation has been received and is being reviewed. The company has requested confidential business information (CBI) treatment for the entirety of the information request submission. While ODI's investigation is ongoing, we recommend that you periodically review this investigation file for additional documents and updates.""
Release
 "
"22-Oct-21  12:24 ET","TSLA","Tesla: S&P upgraded to 'BB+' on solid demand prospects and robust financial metrics; outlook Positive
  (904.55 
+10.55
)
Tesla Inc.'s earnings and cash flow in recent quarters has outperformed our expectations and demand prospects appear robust globally, especially with its ongoing expansion of production in China, Germany, and the U.S.
S&P Global Ratings raised its issuer credit and issue-level ratings on Tesla to 'BB+'.
The positive outlook reflects our view that Tesla's free operating cash flow (FOCF) generation will remain positive more consistently, even as the company expands its global manufacturing footprint over the next 12 months.
Despite semiconductor shortages and other supply-related bottlenecks, Tesla appears to have minimized production disruption relative to most automakers.   
Release
 "
"21-Oct-21  10:45 ET","TSLA","Tesla speeds past supply chain roadblocks to deliver another impressive quarterly report
  (898.70 
+32.90
)
Already contending with semiconductor shortages and severe shipping disruptions, rolling blackouts due to an energy crisis in China added another major hurdle for 
Tesla
 (
TSLA
) in 3Q21. Incredibly, the electric vehicle (EV) maker continued to steer around most of these roadblocks, delivering yet another strong, upside earnings report that featured a 73% surge in deliveries. As impressive as the delivery growth is, the performance would have been even better had 
TSLA
 been able to run its factories at full capacity throughout the quarter.
While demand remains robust, 
TSLA
's operational efficiency also continues to improve, pushing its automotive gross margin higher by 281 bps yr/yr to 30.5%. The company achieved this despite experiencing a 6% yr/yr drop in average selling prices, while commodity costs also increased. A key factor behind 
TSLA
's rising margins is the ramp up of production at its Shanghai factory. During the earnings conference call, CFO Zack Kirkhorn explained that 
TSLA
's bottom line ""continues to benefit from the marginal profitability of each incremental unit with higher fixed cost absorption.""
Looking ahead, Kirkhorn warned that the company's margins could take a hit, though, after it opens its factories in Austin, TX and Germany. These new plants, which are slated to begin production late this year, will take some time to reach the efficiency levels achieved at 
TSLA
's California and Shanghai factories. Adding to the complexity, these plants will be rolling out completely new models -- including the Cybertruck in Austin -- that are built by new manufacturing technologies. 
On the topic of Cybertruck, CEO Elon Musk stated that production should start by the end of next year, with volume production anticipated in 2023. That timeline represents a significant push-back from the prior forecast of initial production starting by the end of 2021. Given the current status of the supply chain, and 
TSLA
's prioritization of launching the new Model Y, the delay isn't surprising.
TSLA
 doesn't see the supply chain and chip shortage situation improving any time soon. In fact, Musk commented that the supply chain shortages could persist until 2023. Still, the company reiterated its outlook of achieving 50% average annual growth in vehicle deliveries over a multi-year horizon. In the near-term, 
TSLA
 plans to squeeze out production from its existing facilities, although it is struggling to keep up with demand. Backlogs are continuing to grow, and average customer wait times are extending.
Overall, 
TSLA
 is executing remarkably well in an extremely challenging environment. It won't get much easier for the company moving forward as 
General Motors
 (
GM
), 
Ford Motor
 (
F
), and others prepare to launch a barrage of new EVs in the coming years. However, as its Q3 results illustrate, 
TSLA
 has a proven track record of overcoming challenges and exceeding expectations.
 "
"21-Oct-21  06:01 ET","TSLA","Tesla on conference call last night said it was able to achieve an annualized production run rate of over 1 million cars towards the end of the quarter; goal is to grow production by 50% this year; company is seeing some impact from nickel and aluminum
  (865.60)
 
 "
"20-Oct-21  16:11 ET","TSLA","Tesla beats by $0.25, reports revs in-line, automotive gross margin up 281 bps, reiterates expectation to achieve 50% average annual growth in deliveries over multi-year horizon
  (865.80 
+1.53
)
Reports Q3 (Sep) earnings of $1.86 per share, 
$0.25 
better than
 the S&P Capital IQ Consensus of $1.61; revenues rose 56.8% year/year to $13.76 bln vs the $13.7 bln S&P Capital IQ Consensus.
Total production of 237,823 units, up 64% yr/yr.
Total deliveries of 241,391 units, up 73% yr/yr.
Automotive gross margin up 281 bps yr/yr to 30.5%, despite 6% decline in ASPs.
Solar deployed of 83 MW, up 46% yr/yr.
""A variety of challenges, including semiconductor shortages, congestion at ports and rolling blackouts, have been impacting our ability to keep factories running at full speed. We believe our supply chain, engineering and production teams have been dealing with these global challenges with ingenuity, agility and flexibility that is unparalleled in the automotive industry.""
Outlook
: ""We plan to grow our manufacturing capacity as quickly as possible. Over a multi-year horizon, we expect to achieve 50% average annual growth in vehicle deliveries. The rate of growth will depend on our equipment capacity, operational efficiency and the capacity and stability of the supply chain.""
 "
"20-Oct-21  16:06 ET","TSLA","Tesla prelim Q3 $1.86 vs $1.61 S&P Capital IQ Consensus Estimate; revs $13.76 bln vs $13.70 bln S&P Capital IQ Consensus Estimate
 
 "
"20-Oct-21  14:14 ET","TSLA","Tesla earnings preview - Shares are amped up heading into report as investors shrug off chip shortage concerns
  (866.83 
+2.55
)
After the close, 
Tesla
 (
TSLA
) is scheduled to report Q3 results with a conference call set to follow at 5:30 p.m. ET. 
TSLA
's earnings reports typically show up on the Investor Relations page of its website prior to the press release. Last quarter, its earnings were available there at about 4:05 ET.
For the quarter, analysts are expecting the electric vehicle maker to report EPS and revenue of $1.61 and $13.7 bln, respectively. On a yr/yr basis, an inline quarter would equate to EPS and revenue growth of 112% and 56%, respectively.
The stock has been on fire heading into the report, up ~18% since early September, and are threatening to hit record highs. This surge clearly raises the stakes for 
TSLA
, making an impressive report necessary to keep the upward momentum going.
Chip shortages and supply chain disruptions remain a prime concern for 
TSLA
 and every other auto manufacturer. However, 
TSLA
 has managed to navigate around these issues better than most, thanks in part to its strategy to substitute semiconductors that are in short supply with alternative chips, and then rewrite the firmware to maintain production.
Relatedly, 
TSLA
's production has remained remarkably strong, as illustrated in its record deliveries for Q3. Recall that on October 3, the company reported that Q3 vehicle deliveries soared by more than 70% yr/yr to 241,300 units. Meanwhile, 
General Motors
 (
GM
) and 
Ford Motor
 (
F
) have reported sharp yr/yr decreases in deliveries as the companies idle plants due to chip shortages.
The impressive Q3 deliveries report takes some of the mystery out of 
TSLA
's earnings report. Demand certainly remained strong during the quarter. The main question, therefore, is whether automotive gross margin continued to improve. Last quarter, this key metric came in at 28.4%, up 313 bps yr/yr, despite a 3% yr/yr decline in ASPs. The increase in automotive gross margin was driven by improved production efficiencies.
Beyond the Q3 results, a focal point for investors will be on 
TSLA
's outlook. In the Q2 report, CEO Elon Musk reiterated the expectation for 
TSLA
 to achieve 50% average annual growth in vehicle deliveries over a multi-year horizon. He added that, in some years, 
TSLA
 may grow faster, which is expected to be the case in 2021.
Lastly, any commentary regarding the Cybertruck production timeline will be of interest. 
TSLA
 recently pushed back the launch until late 2022, after formerly projecting a late 2021 launch.
 "
"18-Oct-21  12:59 ET","TSLA","Tesla: Jim Chanos repeats view on CNBC that 
TSLA
 is overvalued; he is also short IBM (IBM)
  (864.13 
+21.03
)
 
 "
"13-Oct-21  07:51 ET","TSLA","Tesla regulators want to know why it didn't file recall documents when Autopilot software was updated, according to Bloomberg
  (805.72)
Bloomberg
 "
"12-Oct-21  15:17 ET","TSLA","100 Democrats support $4,500 EV tax credit for union built cars, according to Reuters
  (808.46 
+14.21
)
Reuters
 (potential related stocks: 
TSLA
, 
GM
, 
F
, 
STLA
, 
VWAGY
, 
HMC
. 
TM
, 
BLNK
, 
CHPT
, 
EVGO
)
 "
"08-Oct-21  08:22 ET","TSLA","Tesla CEO Elon Musk said last night he will continue to expand plant in Fremont, CA despite moving headquarters to Austin, TX
  (793.63)
 
 "
"08-Oct-21  06:08 ET","TSLA","Tesla CEO Elon Musk at annual meeting last night said he thinks chip shortage will get better soon
  (793.61)
 
 "
"08-Oct-21  06:01 ET","TSLA","Tesla CEO Elon Musk said during annual meeting last night that he will move Tesla headquarters from Palo Alto, California to Austin, TX
  (793.81)
 
 "
"07-Oct-21  15:17 ET","TSLA","Tesla shares higher by 2% ahead of annual meeting today at 16:00 ET
  (800.24 
+17.49
)
 
 "
"07-Oct-21  14:58 ET","TSLA","Tesla (+2.1%) showing solid strength ahead of tonight's annual stockholders meeting
  (799.47 
+16.72
)
 
 "
"05-Oct-21  17:14 ET","TSLA","Tesla ticking up on Model Y Performance nearing a complete sell-out for 2021 as its design studio has deliveries set for December, according to Teslarati.com
  (780.59 
-0.94
)
Teslarati.com
 "
"04-Oct-21  06:01 ET","TSLA","Tesla reports Q3 deliveries of 241,300 vehicles
  (775.22)
Co produced approximately 238,000 vehicles and delivered over 240,000 vehicles.  
 "
"01-Oct-21  12:35 ET","TSLA","Tesla enters African market with Supercharger stations in Morocco, according to electrek
  (772.43 
-3.05
)
electrek
 "
"29-Sep-21  12:36 ET","TSLA","Tesla and Neoen received the all-clear to resume the commissioning process of the 300 MW/450 MWh Victorian Big Battery near Geelong according to teslarati
  (771.84 
-5.72
)
Article
 "
"27-Sep-21  17:21 ET","TSLA","State attorneys general from 21 different states, led by CA, urge Biden Administration to finalize stricter vehicle emissions rules than it has proposed, according to Reuters
  (791.36 
+16.97
)
Reuters
 "
"24-Sep-21  15:08 ET","TSLA","Tesla: Samsung (SSNLF) will produce 
TSLA
 self driving chips, according to Korea Economic Daily
  (766.91 
+15.26
)
Korea Economic Daily
 "
"21-Sep-21  06:16 ET","TSLA","Tesla awarded patent for electric drive unit cooling systems and methods
  (730.17)
Release
 "
"15-Sep-21  17:40 ET","TSLA","Tesla ticks a bit lower on headline that it starts testing FSD Beta V10 in Canada, according to Tesmanian
  (755.83 
+11.34
)
Tesmanian report
 "
"13-Sep-21  17:35 ET","TSLA","Tesla Autopilot results in a noticeable decrease in driver attention when activated based on MIT Advanced Vehicle Technology data, according to Electrek
  (743.00 
+6.73
)
Electrek
 "
"09-Sep-21  15:42 ET","TSLA","Electric vehicle stocks tick higher on details from Dem's $3.5 trln spending bill, which includes $13.5 bln for construction of EV charging infrastructure, according to The Hill
  (755.26 
+1.39
)
The Hill report
Possible related tickers: 
TSLA
, BLNK, CHPT
 "
"09-Sep-21  14:16 ET","TSLA","Tesla intraday volatility attributed to internal Elon Musk memo noting early Q3 ""challenging"" production while suggesting wave of end-of-quarter deliveries
  (757.38 
+3.58
)
 
 "
"03-Sep-21  15:36 ET","TSLA","Tesla: fatal July crash involving Tesla vehicle is under investigation by auto safety regulators, according to Reuters
  (729.63 
-2.76
)
Reuters
 report
 "
"03-Sep-21  06:58 ET","TSLA","Tesla: CNBC disputes comments from Ark's Cathie Wood that people are ""abandoning"" gas cars for EVs; CNBC estimates that EV sales are about 2% of market right now and should be 6-8% by 2025; sales are down due to chip shortages (not demand issue), half of cars and trucks are sold within 10 days, which is a record speed of sales
  (732.39)
TSLA
, 
RIDE
, 
BLNK
, 
EVGO
, 
CHPT
, 
LCID
, 
GM
, 
F
, 
STLA
, 
TM
, 
HMC
 "
"31-Aug-21  17:21 ET","TSLA","Tesla's Full Self-Driving package take rate has declined to about 11% worldwide over the past couple of years as the price of the package has increased, according to Electrek
  (735.72 
+4.81
)
Electrek
 "
"30-Aug-21  07:34 ET","TSLA","Tesla Model 3 hit a parked car in Florida while on autopilot, according to CNBC
  (711.92)
CNBC
 "
"26-Aug-21  13:14 ET","TSLA","Tesla has begun deliveries of Model Y RWD Standard Range in China, according to ElectrekE
  (707.85 
-3.35
)
Electrek
 "
"23-Aug-21  07:25 ET","TSLA","Tesla begins European Model Y deliveries, according to Electrek
  (680.26)
Electrek
 "
"18-Aug-21  07:25 ET","TSLA","Tesla: Senators Markey & Blumenthal want thorough investigation of 
TSLA
's autopilot system that resulted in fatal crash on April 17, 2021
  (665.71)
Release
 "
"16-Aug-21  10:13 ET","TSLA","Tesla has delivered more than 8000 Model Y cars from Shanghai to Europe, according to SCMP
  (681.21 
-36.24
)
SCMP
 "
"16-Aug-21  08:26 ET","TSLA","Tesla: NHTSA confirms investigation into vehicle crashes with in-road or roadside first responders.
  (717.17)
Release
 "
"16-Aug-21  07:53 ET","TSLA","Tesla: US is investigating cases where 
TSLA
 autopilot enabled cars crashed into emergency vehicles, according to ABC News
  (717.17)
ABC News
 "
"10-Aug-21  06:45 ET","TSLA","Tesla receives patent for Liquid-cooled charging connector
  (713.46)
Release
 "
"09-Aug-21  10:51 ET","TSLA","Tesla says Cybertruck production will occur in 2022
  (712.43 
+13.43
)
Release
 "
"04-Aug-21  13:54 ET","TSLA","Tesla increases Model S pricing by $5,000, according to Electrek
  (712.91 
+3.26
)
Electrek
 "
"30-Jul-21  11:31 ET","TSLA","Tesla cuts price of Model 3 in China, according to Electrek
  (687.50 
+10.46
)
Electrek
 "
"29-Jul-21  06:20 ET","TSLA","Tesla CEO Elon Musk tweets that AI Day will be August 19
  (646.98)
Tweet
 "
"27-Jul-21  10:19 ET","TSLA","Tesla effectively navigating through chip shortages, but upside results fail to provide a spark
  (641.40 
-16.22
)
In 2Q21, 
Tesla
 (
TSLA
) overcame lingering semiconductor shortages to deliver exceptional results that featured record quarterly operating profit of $1.3 bln and a sharp increase in automotive gross margin to 28.4%. The company's improving production efficiency and cost optimization efforts were key factors behind the strong performance, leading to the sizable $0.47 EPS beat. Additionally, 
TSLA
's ingenuity enabled it to mitigate the semiconductor shortages by substituting alternative chips and then rewriting the firmware to maintain production. Consequently, the company achieved record deliveries of 201,304 vehicles during the quarter.
However, 
TSLA
 is not completely immune to supply chain constraints. During the earnings conference call, CEO Elon Musk stated, ""[W]hile we're making cars at full speed, the global chip shortage situation remains quite serious. For the rest of this year, our growth rates will be determined by the slowest part in our supply chain, which is the wide range of chips...""
Therefore, the main question moving forward is whether 
TSLA
 can substantially meet rising consumer demand. On a related note, Musk also noted that consumer support and interest for electric vehicles (EVs) is reaching an inflection point. With momentum steadily building, the challenge will be to keep production running near full capacity in the face of these chip shortages.
Another potential concern for investors is that vehicle ASPs continue to decline. In Q2, ASPs decreased by 2% yr/yr due to lower Model S and Model X deliveries and an unfavorable product mix as China-made vehicles became a larger portion of total sales. We're not overly concerned about the drop, though, because the company is aiming to improve affordability in order to drive volumes upward. In turn, the higher volume creates production efficiencies due to increased scale, pushing automotive gross margin higher.
More worrisome is that 
TSLA
 is delaying the launch of its Semi truck program to 2022 and that it may also shift the launch of its highly-anticipated Cybertruck. Earlier this year, Musk said that initial deliveries of Tesla Semi would start later in 2021. In regards to Cybertruck, the pick-up will be built in 
TSLA
's new Austin, TX facility, which is expected to produce vehicles this year. Since the newly designed Model Y crossover will take precedence in Austin, it's unclear exactly when Cybertrucks will begin rolling out of the plant, especially given the chip shortage situation.
Supply chain issues notwithstanding, the longer-term outlook for 
TSLA
 remains very bright. The company reiterated its forecast to achieve 50% average annual growth in vehicle deliveries over a multi-year horizon. Along with burgeoning demand for EVs, 
TSLA
's rapidly growing energy storage (+204% in MWh deployed) and solar (+215% in MW deployed) businesses provide additional catalysts. While the risks are also considerable, 
TSLA
 has proven that it can still execute in very challenging environments.
 "
"27-Jul-21  06:01 ET","TSLA","Tesla earnings conference call summary
  (657.62)
Public sentiment towards EVs is at an inflection point.
The global chip shortage situation is still a serious situation.
Factory shutdowns are due to parts shortages.
Launched self driving subscription last month.
Making great progress on the 4680 cells.
2021 volumes will skew towards H2 of 2021 as the company pushes for continued sequential increases in volume.
 "
"26-Jul-21  16:15 ET","TSLA","Tesla beats by $0.47, beats on revs, automotive gross margin up 313 bps, reiterates outlook of achieving 50% annual growth in vehicle deliveries over multi-year horizon
  (657.62 
+14.24
)
Reports Q2 (Jun) earnings of $1.45 per share, 
$0.47 
better than
 the S&P Capital IQ Consensus of $0.98; revenues rose 98.0% year/year to $11.96 bln vs the $11.4 bln S&P Capital IQ Consensus.
Automotive gross margin of 28.4%, up 313 bps yr/yr. Vehicle ASP declined by 2% YoY as Model S and Model X deliveries were reduced in Q2 due to the product updates and as lower ASP China-made vehicles became a larger percentage of our mix.
Total deliveries of 201,304 vehicles, up 121%.
Total production of 206,421 vehicles, up 151%.
Solar deployed of 85 MW, up 215%.
Storage deployed of 1,274 MWh, up 204%.
Supply Chain
: ""Supply chain challenges, in particular global semiconductor shortages and port congestion, continued to be present in Q2. The Tesla team, including supply chain, software development and our factories, worked extremely hard to keep production running as close to full capacity as possible. With global vehicle demand at record levels, component supply will have a strong influence on the rate of our delivery growth for the rest of this year.""
Outlook
: ""
Over a multi-year horizon, we expect to achieve 50% average annual growth in vehicle deliveries. In some years we may grow faster, which we expect to be the case in 2021. The rate of growth will depend on our equipment capacity, operational efficiency, and the capacity and stability of the supply chain.""
 "
"26-Jul-21  16:06 ET","TSLA","Tesla prelim Q2 $1.45 vs $0.98 S&P Capital IQ Consensus Estimate; revs $11.96 bln vs $11.40 bln S&P Capital IQ Consensus Estimate
 
 "
"26-Jul-21  14:59 ET","TSLA","Tesla earnings preview -- Robust demand for its EVs should keep sparking strong growth, but maintaining automotive margins will be key
  (655.90 
+12.52
)
After the close, 
Tesla
 (
TSLA
) is scheduled to report Q2 results with a conference call to follow at 5:30 ET. Last quarter, its earnings were available on the Investor Relations page of 
TSLA
's website at about 4:05 E.T.
For the quarter, analysts are forecasting the electric vehicle maker to report EPS and revenue of $0.98 and $11.4 bln, respectively, equating to yr/yr sales growth of 89%.
On July 2, 
TSLA
 reported strong Q2 deliveries of 201,250, reaching a new quarterly record in the process, while achieving impressive yr/yr growth of 121%.
TSLA
 has exceeded top and bottom-line estimates in six of the past seven quarters, with 4Q20 being the exception. After crushing EPS estimates during the 3Q19-2Q20 timeframe, 
TSLA
's earnings beats have significantly moderated of late. Last quarter, the company surpassed EPS estimates by $0.20, which pales in comparison to the $2.34 beat in 2Q20 or the $1.45 beat in 1Q20.
Shares have been in rally mode heading into the print, up ~17% since mid-May. However, the stock remains well below the record highs around the $900 mark seen in late January.
Other than the revenue and EPS headline numbers, a key metric to keep an eye on is automotive gross margin. Last quarter, 
TSLA
 reported automotive gross margin of 26.5% vs. 25.5% in the year ago period and 24.1% in Q4. While the ASPs of its vehicles declined in Q1, auto gross margin increased sequentially, as costs decreased even faster.
Another factor to monitor is regulatory credits, which 
TSLA
 sells to other automakers. The company has augmented its results by selling a significant amount of these credits, taking some of the luster off of its results. In Q1, sales of regulatory credits jumped by 46% yr/yr to $518 mln.
Lastly, investors will be honing in on 
TSLA
's guidance. Last quarter, 
TSLA
 said that over a multi-year horizon, it expects to achieve 50% average annual growth in vehicle deliveries. In some years 
TSLA
 may grow faster, which it expects to be the case in 2021. 
 "
"19-Jul-21  11:37 ET","TSLA","Tesla: Some US deliveries of Model 3 cars were pushed back amid high demand, according to TeslaRati
  (639.23 
-4.99
)
TeslaRati
 "
"15-Jul-21  14:09 ET","TSLA","Tesla CEO Elon Musk tweets ""there is always some chance that Cybertruck will flop""
  (640.34 
-12.85
)
Tweet
 "
"14-Jul-21  11:38 ET","TSLA","Tesla: electrek reporting 
TSLA
 has a Powerwall backlog of some 80K orders totaling possible $500 mln
  (669.25 
+0.71
)
electrek
 "
"14-Jul-21  11:14 ET","TSLA","Tesla Model Y LR appears to be sold out for the the third quarter, according to Inside EVs
  (675.42 
-6.68
)
Inside EVs
 "
"07-Jul-21  15:15 ET","TSLA","Tesla: NYPD purchased a 
TSLA
 Model 3 and converted it into a police vehicle, according to Electrek
  (645.94 
-13.44
)
Electrek
 "
"06-Jul-21  14:59 ET","TSLA","Tesla shares down 3% following cautious NY Times report highlighting controversy surrounding Tesla's Autopilot function
  (654.58 
-24.32
)
 
 "
"02-Jul-21  08:35 ET","TSLA","Tesla reports Q2 deliveries of 201,250 units (estimates cited by CNBC called for 207,000 deliveries)
  (677.92)
""Our net income and cash flow results will be announced along with the rest of our financial performance when we announce Q2 earnings. Our delivery count should be viewed as slightly conservative, as we only count a car as delivered if it is transferred to the customer and all paperwork is correct. Final numbers could vary by up to 0.5% or more.""
 "
"30-Jun-21  12:02 ET","TSLA","Tesla: Electrek highlighting Deutsche Bank delivery ests for Q2 (200K), a cut from prior expectations citing probable lower deliveries in China
  (689.11 
+8.35
)
electrek
 "
"25-Jun-21  13:37 ET","TSLA","Tesla increases price of base Model Y, according to electrek
  (672.36 
-7.46
)
electrek
 "
"24-Jun-21  12:33 ET","TSLA","Tesla confirms plans to open Supercharger network to other automakers by Sept. 2022, according to electrek
  (594.82 
+38.25
)
electrek
 "
"23-Jun-21  12:57 ET","TSLA","Tesla Model 3 base trim sold out in UK, according to Inside EV
  (651.21 
+27.50
)
Inside EV
 "
"21-Jun-21  15:03 ET","TSLA","Tesla on radar after Elon Musk mentions Tesla AI Day in about a month
  (628.45 
+5.03
)
""Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software & hardware, both training & inference. Purpose is recruiting."" 
Tweet
 "
"14-Jun-21  13:42 ET","TSLA","Tesla is seeing strong demand for Model Y Long Range, potentially now sold out through Q3, according to Teslarati
  (618.77 
+8.88
)
Teslarati
 "
"10-Jun-21  07:42 ET","TSLA","Tesla: G7 debating shift to electric cars by end of decade, according to Bloomberg
  (598.79)
Bloomberg
 "
"07-Jun-21  17:15 ET","TSLA","Tesla discloses departure of Jerome Guillen, President, Tesla Heavy Trucking, as of June 3
  (605.13 
+6.08
)
 
 "
"07-Jun-21  06:01 ET","TSLA","Tesla CEO Elon Musk tweets ""Plaid+ is canceled. No need, as Plaid is just so good.""
  (599.05)
Tweet
 "
"04-Jun-21  14:34 ET","TSLA","Tesla: CPCA Secretary General pushing back against reports about 
TSLA
 China sales drop, according to Teslarati
  (597.81 
+24.97
)
Teslarati
 "
"03-Jun-21  13:45 ET","TSLA","Tesla China orders fell by 50% in May versus April, according to The Information
  (589.70 
+15.71
)
The Information
 "
"02-Jun-21  17:07 ET","TSLA","Tesla ticking lower on report of nearly 6K cars being recalled for loose brake bolt, according to Reuters, note: news appears to have been out during regular session, but details appear to be added
  (605.12 
-18.78
)
Reuters report
 "
"01-Jun-21  17:42 ET","TSLA","Tesla: SEC told Tesla last year that Elon Musk’s tweets violated court-ordered policy, according to WSJ
  (623.90 
-1.32
)
WSJ report
 "
"01-Jun-21  14:48 ET","TSLA","Tesla is using AMD (AMD) RDNA 2 GPUs in new Model S and Model X cars, according to Electrek
  (626.51 
+1.29
)
Electrek
 "
"01-Jun-21  06:01 ET","TSLA","Tesla CEO Elon Musk tweets ""Moving lumbar was removed only in front passenger seat of 3/Y (obv not there in rear seats). Logs showed almost no usage. Not worth cost/mass for everyone when almost never used.  Prices increasing due to major supply chain price pressure industry-wide. Raw materials especially""
  (652.22)
Tweet
 "
"25-May-21  06:07 ET","TSLA","Tesla CEO Elon Musk tweeted ""Spoke with North American Bitcoin miners. They committed to publish current & planned renewable usage & to ask miners WW to do so. Potentially promising""
  (606.44)
Tweet
 
(potential related stocks: 
BTBT
, 
MSTR
, 
MARA
, 
SQ
, 
PYPL
, 
TSLA
, 
GBTC
, 
COIN
, 
RIOT
, 
OSTK
, 
CRYPTO
)
 "
"24-May-21  11:36 ET","TSLA","Tesla pushes up Model S Plaid delivery timeline after initial delays, has stopped taking Plaid+ orders, according to electrek
  (599.71 
+18.83
)
electrek
 "
"21-May-21  10:23 ET","TSLA","Tesla and other cypto plays dropping following report that China has reaffirmed crackdown on mining of cryptocurrencies
  (591.07 
+4.23
)
Related: 
RIOT
, 
MSTR
, 
TSLA
, 
COIN
 "
"21-May-21  07:51 ET","TSLA","Tesla increases prices of Model 3 and Model Y, according to Electrek
  (586.78)
Electrek
 "
"21-May-21  06:01 ET","TSLA","Tesla, Fastned, and Pivot Power to build Energy Superhub Oxford together
  (586.78)
Release
 "
"20-May-21  06:58 ET","TSLA","Tesla CEO Elon Musk tweets ""Tesla Model S Plaid delivery event June 3 at our California factory. Fastest production car ever 0 to 60mph in under 2 secs""
  (563.46)
 
 "
"18-May-21  17:55 ET","TSLA","Keep an eye on EV stocks as Pres Biden pitches $174 bln EV plan, according to Reuters
  (577.87 
+1.04
)
Reuters report
 "
"18-May-21  12:06 ET","TSLA","Tesla reportedly sitting on ""over 10,000"" units on factory hold, according to electrek
  (584.23 
+7.40
)
electrek
 "
"17-May-21  18:17 ET","TSLA","Tesla ticks lower after hours on report that California DMV is reviewing Tesla self-driving claims, according to LA Times
  (576.83 
-12.91
)
LA Times report
 "
"17-May-21  06:01 ET","TSLA","Tesla CEO Elon Musk clarifies that Tesla has not sold any bitcoin following earlier speculation
  (589.72)
Tweet
 "
"14-May-21  15:21 ET","TSLA","Tesla crash in California was on autopilot, according to Fox News LA
  (590.63 
+18.90
)
Fox News LA
 "
"12-May-21  18:20 ET","TSLA","Tesla suspends vehicle purchases using Bitcoin, according to Elon Musk tweet
  (589.89 
-27.31
)
Tweet
 "
"12-May-21  15:02 ET","TSLA","Tesla shares dropping in recent trade following report that NHTSA will investigate California crash from May 5
  (597.01 
-20.52
)
 
 "
"12-May-21  07:16 ET","TSLA","Tesla wants to get into renewable fuel credit market, according to Reuters
  (617.20)
Reuters
 "
"11-May-21  06:01 ET","TSLA","Tesla: NTSB issues preliminary report for fatal, Texas, Tesla crash; Model S P100D car was equipped with “Autopilot” 
  (629.04)
The report states the Model S P100D car was equipped with ""Autopilot"" -- Tesla's advanced driver assistance system. This system requires both the Traffic Aware Cruise Control and the Autosteer systems to be engaged. NTSB tests of an exemplar car at the crash location showed that Traffic Aware Cruise Control could be engaged, but Autosteer was not available on the part of the road (Hammock Dunes Place) where the crash happened.
According to the report the crash trip began at the owner's residence. Footage from the owner's home security cameras show the owner entering the driver's seat and the passenger entering the front passenger seat. The video also shows the car slowly entering the roadway and then accelerating down the road away from the camera and out of sight. Based on examination of the accident scene investigators have determined the car traveled about 550 feet before departing the road on a curve, driving over the curb, and hitting a drainage culvert, a raised manhole and a tree.
Release
 "
"06-May-21  09:01 ET","TSLA","Tesla indicated modestly higher after electrek report suggests ""strong"" demand, vehicles already sold out for the quarter
  (670.94)
electrek
 "
