"symbol_time","symbol","cell_text"
"06-Jul-22  16:41 ET","AAPL","Apple inches higher on report it plans to launch an extreme sports watch with a bigger screen and metal casing, according to BNN Bloomberg
  (142.92 
+1.36
)
BNN Bloomberg
 "
"01-Jul-22  07:13 ET","AAPL","Apple increases price of iPhone in Japan by nearly 20%, according to Reuters
  (136.72)
Reuters
 "
"30-Jun-22  17:10 ET","AAPL","Apple former corporate secretary and director of corporate law admits engaging in an insider trading scheme, according to DOJ
  (136.72 
-2.51
)
DOJ
 "
"30-Jun-22  11:58 ET","AAPL","Apple near highs in midday trade following TF International Securities analyst comments
  (137.25 
-1.94
)
TF International Securities analyst Ming-Chi Kuo noted that the ""demand for iPhone 14 in the Chinese market may be stronger than that of the iPhone 13 from the viewpoints of distributors/retailers/scalpers... My latest survey indicates that some Chinese distributors/retailers/scalpers have to pay the highest prepaid deposit ever for iPhone 14 to ensure a sufficient supply, implying the iPhone 14 demand in the Chinese market will likely be higher than expected.""
 "
"14-Jun-22  12:02 ET","AAPL","Apple and Major League Soccer to present all MLS matches beginning in 2023 
  (132.55 
+0.67
)
Apple and Major League Soccer announced that the Apple TV app will be the exclusive destination to watch every single live MLS match beginning in 2023. This partnership is a historic first for a major professional sports league, and will allow fans around the world to watch all MLS, Leagues Cup, and select MLS NEXT Pro and MLS NEXT matches in one place. The MLS live and on-demand content on the Apple TV app will be available to  anyone with internet access across all devices. 
Complete details for the new service, including when fans can sign up, subscription pricing, specific details about the new MLS programming, an improved match schedule, broadcast teams, production enhancements, and pre- and postgame coverage — as well as all the ways fans will be able to enjoy MLS content across the Apple ecosystem — will be announced in the coming months.  
 "
"09-Jun-22  11:08 ET","AAPL","Apple aiming to introduce 14.1 inch iPad Pro with M2 chip for release in early 2023, according to Apple Insider
  (146.04 
-1.82
)
Apple Insider
 "
"07-Jun-22  09:32 ET","AAPL","EU confirms that numerous devices will have to have USB-C charging ports as of 2024; deadline for laptops is 2026
  (144.30 
-1.74
)
""As of 2024, all new handheld mobile phones, tablets, digital cameras, handheld videogame consoles, headphones, headsets, portable speakers, e-readers, keyboards, mice, portable navigation systems, and earbuds will have to be equipped with a USB-C charging port. The deadline for laptops is 2026.""
Release
 (potential related stocks: 
AAPL
, 
SSNLF
, 
GOOG
, 
HPQ
, 
DELL
, 
LVNGY
, 
SNE
)
 "
"07-Jun-22  08:13 ET","AAPL","Apple: EU will require that Apple use USB-C chargers on iPhones beginning in 2024 - CNBC
  (146.14)
 
 "
"06-Jun-22  17:17 ET","AAPL","Apple provides developers with even more powerful technologies to push the app experience forward
  (146.14 
+0.76
)
Apple® today unveiled new tools, technologies, and APIs designed to help developers create even richer experiences for their users. Widgets on the Lock Screen enable developers to surface key information from their apps in a new way, while other new APIs across Apple's platforms help them build more unique features. WeatherKit gives developers the ability to integrate Apple Weather forecast data directly into their apps, and Xcode Cloud™ — Apple's continuous integration and delivery service built into Xcode® — is now available to every Apple Developer Program member to help them create higher-quality apps, faster. Metal® 3 enables gaming developers to create breathtaking graphics with accelerated performance, and developing for Apple's platforms is now even more intuitive with improvements to Swift®, SwiftUI®, and Xcode. And with improvements to SKAdNetwork, ad networks and developers can better measure how ads perform while still preserving user privacy.
Click here for full release.
 "
"06-Jun-22  14:50 ET","AAPL","Apple WWDC ends
  (145.21 
-0.21
)
 
 "
"06-Jun-22  14:49 ET","AAPL","iPadOS 16 Takes the Versatility of iPad Even Further with Powerful New Productivity and Collaboration Features
  (145.52 
+0.14
)
Introducing an entirely new multitasking experience with Stage Manager and full external display support, new ways to collaborate via Messages, big updates to Mail and Safari, iCloud Shared Photo Library, pro features including Reference Mode and Display Zoom, and more
Click here for full release.
 "
"06-Jun-22  14:48 ET","AAPL","Apple Unveils all-new MacBook Air, supercharged by the new M2 Chip 
  (145.62 
+0.24
)
Co introduced a completely redesigned MacBook Air® and an updated 13-inch MacBook  Pro®, both powered by the new M2 chip — which takes the breakthrough performance  and capabilities of M1 even further.
 "
"06-Jun-22  14:46 ET","AAPL","Apple at WWDC announces new Freeform, a new collaboration app
  (145.39 
+0.22
)
Related stocks: ZM
 "
"06-Jun-22  14:01 ET","AAPL","Apple previews watchOS 9, which brings new features and enhanced experiences to the world’s leading wearable operating system
  (146.57 
+1.19
)
Apple Watch users will now have more watch faces to choose from, with richer complications that provide more information and opportunity for personalization. In the updated Workout app, advanced metrics, views, and training experiences inspired by high-performing athletes help users take their workouts to the next level. watchOS 9 brings sleep stages to the Sleep app, and a new FDA-cleared AFib History feature provides deeper insights into a user's condition. The new Medications app makes it easy for users to conveniently and discreetly manage, understand, and track medications.
Introducing more customizable watch faces, an enhanced Workout app, sleep 
stages, a first-of-its-kind AFib History 
feature, and an all-new Medications app.
 "
"06-Jun-22  13:46 ET","AAPL","Apple unveils an all-new lock screen experience and new ways to share and communicate in iOS 16
  (146.42 
+1.04
)
Users can personalize their Lock Screen, keep family photos in iCloud Shared Photo Library, recall sent messages, schedule mail, and discover more with Live Text and Visual Look Up
Click here for full release.
 "
"06-Jun-22  13:25 ET","AAPL","Apple at WWDC announces Apple Pay Later, which will allow users to split bill into four payments over six weeks with no interest 
  (145.09 
+0.49
)
Related stocks: 
AFRM
, 
SHOP
, 
SQ
, 
PYPL
 "
"03-Jun-22  08:28 ET","AAPL","Apple: EU will likely reach deal on common charging port for mobile phones on Tuesday, according to Reuters
  (151.25)
Reuters
 "
"02-Jun-22  17:23 ET","AAPL","Apple drifts slightly lower on rumor it will launch a web search engine similar to Google's (GOOG), according to Apple Insider
  (151.21 
+2.50
)
Apple Insider
Possible related tickers: 
GOOG
, 
MSFT
 "
"02-Jun-22  12:34 ET","AAPL","Apple expected to announced software updates at next week's WWDC, according to Bloomberg
  (150.46 
+1.75
)
Bloomberg
 "
"19-May-22  13:52 ET","AAPL","Apple to show Board of Directors mixed-reality headset, according to Bloomberg
  (136.77 
-4.07
)
Bloomberg
 "
"13-May-22  12:10 ET","AAPL","Apple: Bloomberg reporting 
AAPL
 is testing iPhones that use USB-C, new adapter, in lieu of lightning ports in attempt to pacify European regulators; plans wouldn't occur until 2023 at the earliest
  (147.55 
+4.99
)
Bloomberg 
 "
"03-May-22  12:18 ET","AAPL","Apple reportedly hires former Ford Motor (F) executive Desi Ujkashevic to steer car product efforts, according to Bloomberg
  (159.14 
+1.18
)
Bloomberg
 "
"02-May-22  06:40 ET","AAPL","Apple: EU Commission sends Statement of Objections to Apple over practices regarding Apple Pay
  (157.65)
""The European Commission has informed Apple of its preliminary view that it abused its dominant position in markets for mobile wallets on iOS devices. By limiting access to a standard technology used for contactless payments with mobile devices in stores (‘Near-Field Communication (NFC)' or ‘tap and go'), Apple restricts competition in the mobile wallets market on iOS. The Commission takes issue with the decision by Apple to prevent mobile wallets app developers, from accessing the necessary hardware and software (‘NFC input') on its devices, to the benefit of its own solution, Apple Pay.""
Release
 "
"29-Apr-22  11:04 ET","AAPL","Story Stocks: Apple trading roughly flat as strong MarQ results are tempered by cautious JunQ outlook (
AAPL
)
  (162.04 
-1.60
)
Apple (
AAPL
) is trading modestly higher after the company reported Q2 (Mar) results last night. The quarter's headline numbers were decent, and the company also announced a 5% increase to its dividend and added $90 bln to its share repurchase program. However, certain cautious comments about Q3...
  Full Article 
 "
"29-Apr-22  11:01 ET","AAPL","Apple shares down 1% following comments on conference call regarding supply chain impacts for Q3 (Jun) quarter
  (162.05 
-1.58
)
 
 "
"29-Apr-22  10:27 ET","AAPL","Apple trading roughly flat as strong MarQ results are tempered by cautious JunQ outlook
  (163.50 
-0.14
)
Apple (
AAPL
) 
is trading modestly higher after the company reported Q2 (Mar) results last night. The quarter's headline numbers were decent, and the company also announced a 5% increase to its dividend and added $90 bln to its share repurchase program. However, certain cautious comments about Q3 (Jun) are keeping keep a lid on the stock today. 
The headline numbers included solid beats
 on EPS and revenue. After missing a couple of quarters ago, Apple has now rebounded with sturdy upside in back-to-back quarters. 
iPhone, iPad, Mac, and Services all performed better
 than analyst expectations (see 16:38 InPlay comment for specific comparisons) despite supply constraints. Results for Wearables were maybe a slight miss, but that blemish was minor overall. 
 As a standout, iPhone revenue grew 5% yr/yr to $50.57 bln, well ahead of expectations. Analysts had been expecting the category to post a slight decline due to supply constraint concerns and the impact of lapping a tough comparison from the prior-year period. iPhone is by far Apple's largest category (52% of total revs), so its unexpected growth was particularly welcome. 
The Wearables segment, which reported somewhat underwhelming results, has doubled in three years and is nearly the size of a Fortune 100 business in its own right, posting $8.81 bln in MarQ revs. Apple believes that it can pursue substantial growth by attracting customers who are new to Wearables. For example, over two-thirds of customers purchasing an Apple Watch are new to the product. 
So, why is the stock not higher? 
We view Apple's cautious comments about JunQ as the main problem. Apple did not provide specific guidance, but it expects JunQ to be more severely impacted by supply constraints caused by COVID-related disruptions and industry-wide silicon shortages. Demand remains robust, but disruptions are making it harder to meet customer demand. Apple anticipates that constraints could impact revenue in the $4-8 bln range, which is substantially larger than the MarQ impact. 
 
Overall, we are not seeing a lot wrong with the MarQ results. 
In fact, we are impressed that the numbers were this good considering the supply constraints. The JunQ comments were troubling, although not entirely unexpected given the COVID lockdowns in China. Investors may have been expecting and pricing in cautious guidance, which may explain why the stock is holding up fairly well in the wake of the company's earnings press.
 "
"28-Apr-22  17:27 ET","AAPL","Apple conference call update: Not providing Q3 (Jun) revenue guidance; It expects Q3 (Jun) impact from supply chain issues will be $4-8 bln, which is ""substantially larger"" than what it experienced during Q2 (Mar)
  (163.64 
+7.07
)
Q3 (Jun) Commentary: The company is not providing exact revenue guidance
. 
June quarter revenue performance will be impacted by COVID-19 supply issues and semiconductor shortages.  It expects Q3 (Jun) impact from supply chain issues to be $4-8 bln, which is ""substantially larger"" than what it experienced during the March quarter. 
The company expects services to grow double digits, but growth will slow from March quarter. The company sees gross margin of 42-43%
The company is experiencing inflationary pressures.
Co is not immune to supply chain challenges.  
The causes of supply chain issues are: 1) China COVID-19 issues centered around Shanghai and 2) Industry semi shortages. It is positive that the factories have restarted and case counts are going down.
iPhone and services had best ever March quarter.
The company now has its most powerful Mac ever.
The company is seeing strong demand for iPhone despite supply chain issues.
March quarter records were set in America, Europe, and China.
iPad remained significantly supply constrained in the quarter.
Install base reached all-time high for all major product categories.
Over 2/3 of customers that purchased Apple Watch in Q2 were first time buyers.
The company has 825 mln paid subs across all services, up 165 million over the last 12 months.
Suppliers to keep on note include: 
SWKS
, 
CRUS
, 
AVGO
, 
QRVO
, 
TSM
, and 
QCOM
, among others (SMH); 
SSNLF
, 
LPL
 (for displays) and 
LITE
, and 
IIVI
 (for FaceID).
 
 "
"28-Apr-22  16:38 ET","AAPL","Apple beats on top and bottom line driven by iPhone and margin beat; hikes dividend 5%; increases share repurchase program by $90 bln; Tim Cook will give color on Q3 and China impact on call at 17:00 ET
  (163.64 
+7.07
)
Reports Q2 (Mar) earnings of $1.52 per share, 
$0.09 
better than
 the S&P Capital IQ Consensus of $1.43; revenues rose 8.6% year/year to $97.28 bln vs the $93.99 bln S&P Capital IQ Consensus.
Co reports Q2 iPhone revenue of $50.57 bln vs. $47.7 bln ests vs. $47.9 bln last year
Co reports Q2 iPad revenue of $7.65 bln vs. $7.2 bln ests vs. $7.8 bln last year
Co reports Q2 services revenue of $19.8 bln vs. $19.6 bln ests versus $19.1 bln last year.
Co reports Q2 wearables revenue of $8.8 bln vs. $8.9 bln ests versus $7.8 bln last year
Co reports Q2 Mac revenue of $10.43 bln vs. $9.4 bln ests versus $9.1 bln last year.
Co reports Q2 gross margin of 43.7% vs guidance 42.5-43.5% and 42.5% last year
""We are very pleased with our record business results for the March quarter, as we set an all-time revenue record for Services and March quarter revenue records for iPhone, Mac, and Wearables, Home and Accessories. Continued strong customer demand for our products helped us achieve an all-time high for our installed base of active devices,"" said Luca Maestri, Apple's CFO. ""Our strong operating performance generated over $28 billion in operating cash flow, and allowed us to return nearly $27 billion to our shareholders during the quarter.""
Apple's board of directors has declared a cash dividend of $0.23 per share of the Company's common stock, an increase of 5 percent. 
The dividend is payable on May 12, 2022 to shareholders of record as of the close of business on May 9, 2022.
 The board of directors has also authorized an increase of $90 billion to the existing share repurchase program.
Tim Cook tells CNBC that Apple did not see any negative impact in Q2 (Mar) from China shutdowns. He will give color on call how shutdowns will impact Q3 (Jun). He said demand for iPhones remain high.
 "
"28-Apr-22  16:30 ET","AAPL","Apple reports Q2 iPhone revenue of $50.57 bln vs. $47.7 bln ests vs. $47.9 bln last year
 
 "
"28-Apr-22  16:30 ET","AAPL","Apple prelim Q2 $1.52 vs $1.43 S&P Capital IQ Consensus Estimate; revs $97.28 bln vs $93.99 bln S&P Capital IQ Consensus Estimate
 
 "
"28-Apr-22  09:56 ET","AAPL","Apple Second Quarter (Mar) earnings preview
  (159.27 
+2.69
)
Apple (
AAPL
) will report second quarter (Mar) earnings
tonight after the close. 
Q2 Capital IQ consensus calls for EPS of $1.43 (versus
$1.40 last year) on revenue of $93.993 billion (+5% yr/yr).
 The Street is
expecting Q2 gross margins of 43.2% versus 42.5% last year (guidance
42.5-43.5%).
The company has not provided exact guidance since the pandemic
began. It will be interesting when and if the company starts providing exact
guidance again. 
Q3 (Jun) Capital IQ consensus calls for EPS of $1.24 &
$85.96 bln. The Street is expecting Q3 gross margins of 43.1% versus 43.3% last
year.
On the last conference call, the company said it expects ""solid"" Q2
revenue growth, but growth rate will be less than growth rate of December
quarter (Note: December quarter revenue growth was 11.3%). The company expects
strong double-digit growth in services, but growth will decelerate from growth
in December quarter because customers are spending less time at home.
 Supply
chain issues in Q2 (March) were expected to be less at the time of the
conference call. However, this was before the lockdowns in Shanghai.
The Street is expecting Q2 iPhone revenue of $47.7 bln versus $47.9 bln last
year.
 Q2 iPad revenue of $7.2 bln versus $7.8 bln last year. Q2 Services
revenue of $19.6 bln versus $19.1 bln last year. Q2 wearables revenue of $8.9
bln versus $7.8 bln last year. Q2 Mac revenue of $9.4 bln versus $9.1 bln last
year.
The company is expected to update its dividend and share repurchase
program
.  Last year, the company
increased its dividend 7% to $0.22/share. The board of directors has also
authorized an increase of $90 billion to the existing share repurchase program.
The company missed on revenues once over the last four
quarters. Regarding Q1, iPhone, Mac, and wearables sales all exceeded analyst
expectations. iPad results, however, fell short. Demand remains robust, but
that product faced the most severe component shortages. Services revenue was
basically in-line, maybe a slight miss.
AAPL
 has a $2.60 trillion valuation and currently trades at
26 times FY22 earnings.
Based on the weekly 
AAPL
 Weekly Apr30 $160 straddle, the
options market is currently pricing in a move of ~5% in either direction by
weekly expiration (Friday).
Suppliers to keep on note include: 
SWKS
, 
CRUS
, 
AVGO
, 
QRVO
,

TSM
, and 
QCOM
, among others (
SMH
); 
SSNLF
, 
LPL
 (for displays) and 
LITE
, and

IIVI
 (for FaceID).
 "
"28-Apr-22  07:52 ET","AAPL","Apple will face more EU antitrust charges next week over mobile payments, according to FT
  (156.57)
FT
 "
"27-Apr-22  08:07 ET","AAPL","Apple announces availability of Self Service Repair
  (156.80)
Apple announced that Self Service Repair is now available, providing repair manuals and genuine Apple parts and tools through the Apple Self Service Repair Store. Self Service Repair is available in the US and will expand to additional countries -- beginning in Europe -- later this year. 
 The new online store offers more than 200 individual parts and tools, enabling customers who are experienced with the complexities of repairing electronic devices to complete repairs on the iPhone 12 and iPhone 13 lineups and iPhone SE (3rd generation). Later this year the program will also include manuals, parts, and tools to perform repairs on Mac computers with Apple silicon. 
 "
"20-Apr-22  14:23 ET","AAPL","Apple: Workers at Atlanta Apple store file for a union election, according to Bloomberg
  (167.31 
-0.07
)
Bloomberg
 "
"18-Apr-22  10:50 ET","AAPL","Apple could secure deal to stream NFL Sunday Ticket by 2023, according to Puck News
  (166.12 
+0.84
)
Puck News
 (potential related stocks: 
T
, 
FOXA
, 
PARA
)
 "
"12-Apr-22  10:44 ET","AAPL","Apple CEO Tim Cook says there will be ""profound"" unintended consequences if they are forced by EU to allow users to install outside software on iPhones - CNBC
  (168.84 
+3.07
)
 
 "
"12-Apr-22  08:58 ET","AAPL","Apple Watch blood pressure feature will likely be introduced in 2024, according to Bloomberg
  (165.75)
Bloomberg
 "
"11-Apr-22  06:55 ET","AAPL","Apple: EU to send another antitrust charge to Apple related to case that Spotify (SPOT) brought to their attention over music streaming rights, according to Reuters
  (170.09)
Reuters
 "
"05-Apr-22  12:50 ET","AAPL","Apple (-1.8%) tapping session lows, pressured amid a reversal off opening-week strength in tech stocks
  (175.18 
-3.26
)
 
 "
"05-Apr-22  12:02 ET","AAPL","Apple confirms it will host the annual Worldwide Developers Conference (WWDC) in an online format from June 6-10
  (175.64 
-2.80
)
Building on the success of the past two years of virtual events, WWDC22 will  showcase the latest innovations in iOS, iPadOS, macOS, watchOS, and tvOS,  while giving developers access to Apple engineers and technologies to learn how  to create groundbreaking apps and interactive experiences.
At WWDC22, Apple's growing global community of more than 30 million developers will gain insight and access 
to the technologies and tools to bring their visions into reality. 
In addition 
to the announcements shared from the keynote and State of the Union 
presentations, this year's program will also include more information sessions, 
more cutting-edge learning labs, more digital lounges to engage with attendees, 
and more localized content to make WWDC22 a truly global event. In addition to the online conference, Apple will host a special day for developers and students at Apple Park on June 6 to watch the keynote and State of the Union videos together, along with the online community. Space will be limited, and details about how to apply to attend will be provided on the Apple Developer site and app soon.
 "
"04-Apr-22  11:25 ET","AAPL","Apple (+1.9%) outperforms broader market, up +18% off March lows
  (177.60 
+3.29
)
 
 "
"31-Mar-22  13:02 ET","AAPL","Apple announces that Apple Business Essentials is now available to all small businesses in the US
  (176.67 
-1.10
)
The new service brings together device management, 24/7 Apple support, and iCloud storage into flexible subscription plans. Apple also unveiled new AppleCare+? for Business Essentials options that can be added to any plan. Additionally, a two-month free trial will be available to all customers, including those who have been using Apple Business Essentials in beta. 
 "
"30-Mar-22  14:00 ET","AAPL","Apple follow up to report that it is developing its own payment processing system for other financial services
  (178.15 
-0.82
)
Bloomberg
 (potential related stocks: 
GS
, 
GDOT
, 
CCRD
, 
AFRM
, 
SQ
, 
PYPL
)
 "
"30-Mar-22  13:42 ET","AAPL","Apple shares seeing slight tick higher following report that company could bring its financial services within the company
  (178.44 
-0.52
)
Related stocks: 
GS
, 
GDOT, CCRD, AFRM, SQ, PYPL
 "
"30-Mar-22  07:06 ET","AAPL","Apple: UK CMA announces timetable for App Store investigation; says ""Further investigation including information gathering, CMA analysis and review"" will take place between March and October 2022
  (178.96)
Release
 "
"28-Mar-22  07:12 ET","AAPL","Apple aiming to lower production of iPhone SEs, according to Nikkei
  (174.72)
Nikkei
 "
"28-Mar-22  06:02 ET","AAPL","Apple TV+ film CODA wins Best Picture at the Oscars
  (174.62)
 
 "
"24-Mar-22  13:13 ET","AAPL","Apple follow up to report that it is considering hardware subscription service for iPhones and other products
  (171.69 
+1.70
)
Bloomberg
 "
"24-Mar-22  13:02 ET","AAPL","Apple shares moving higher following report it is considering hardware subscription service
  (172.48 
+2.31
)
 
 "
"23-Mar-22  09:30 ET","AAPL","Apple aiming to acquire Credit Kudos, according to Apple Insider
  (168.21 
-0.74
)
Apple Insider
 "
"16-Mar-22  07:43 ET","AAPL","Apple: Foxconn (FXCNY) restarts production at Shenzhen technology hub, according to Bloomberg
  (155.09)
Bloomberg
 "
"15-Mar-22  10:56 ET","AAPL","Apple Car not expected to meet 2025 launch date after dismissal of the project's team, according to Apple Insider
  (152.66 
+2.04
)
Apple Insider
 "
"08-Mar-22  14:00 ET","AAPL","Apple unveils all-new Mac Studio and M1 Ultra
  (158.67 
-0.64
)
Mac Studio and Studio Display
: Apple introduced Mac Studio and Studio Display, an entirely new Mac desktop and display designed to give users everything they need to build the 
studio of their dreams. A breakthrough in personal computing, Mac Studio is 
powered by M1 Max and the new M1 Ultra, the world's most powerful chip for a 
personal computer. It is the first computer to deliver an unprecedented level 
of performance, an extensive array of connectivity, and completely new 
capabilities in an unbelievably compact design that sits within arm's reach on 
the desk. With Mac Studio, users can do things that are not possible on any 
other desktop, such as rendering massive 3D environments and playing back 18 
streams of ProRes video. Studio Display, the perfect complement to 
Mac Studio, also pairs beautifully with any Mac. It features an expansive 
27-inch 5K Retina display, a 12MP Ultra Wide camera with Center Stage, and a 
high-fidelity six-speaker sound system with spatial audio. Together, Mac Studio 
and Studio Display transform any workspace into a creative powerhouse. They join 
Apple's strongest, most powerful Mac lineup ever, and are available to order today, arriving to customers beginning 
Friday, March 18. Mac Studio starts at $1,999 (US), and  $1,799 (US) for education. Studio Display is $1,599 (US), and  $1,499 (US) for education.
M1 Ultra
: Apple also announced M1 Ultra, the next giant leap for Apple silicon and the Mac. Featuring UltraFusion — Apple's innovative packaging architecture that interconnects the die of two M1 Max chips to create a system on a chip (SoC) with unprecedented levels of performance and capabilities — M1 Ultra delivers breathtaking computing power to the new Mac Studio while maintaining industry-leading performance per watt. The new SoC consists of 114 billion transistors, the most ever in a personal computer chip. M1 Ultra can be configured with up to 128GB of high-bandwidth, low-latency unified memory that can be accessed by the 20-core CPU, 64-core GPU, and 32-core Neural Engine, providing astonishing performance for developers compiling code, artists working in huge 3D environments that were previously impossible to render, and video professionals who can transcode video to ProRes up to 5.6x faster than with a 28-core Mac Pro® with Afterburner.
 "
"08-Mar-22  13:26 ET","AAPL","Apple introduces new iPad Air with Apple-designed M1 chip
  (161.12 
+1.82
)
Apple introduced the new iPad Air with the Apple-designed M1 chip. Available in a new array of colors, iPad Air also features the new Ultra Wide front camera with Center Stage for a more natural video conferencing experience, a USB-C port with up to 2x faster transfer speeds, and 5G on cellular models, starting at the same  price. 
The new iPad Air is available to order beginning March 11 and will be in stores beginning March 18.
Wi-Fi models of iPad Air are available with a starting price of $599 (US), and Wi-Fi + Cellular models start at $749 (US). The new iPad Air, in 64GB and 256GB configurations, comes in space gray, starlight, pink, purple, and blue finishes. 
 "
"08-Mar-22  13:20 ET","AAPL","Apple announces the new iPhone SE; details iPhone 13 lineup
  (161.98 
+2.68
)
iPhone SE
: Apple announced iPhone SE, a powerful new iPhone in an iconic design, with exceptional capabilities and performance at an incredible price. iPhone SE comes in a compact and durable design, and together with iOS 15, delivers a seamless user experience. The new iPhone SE features impressive upgrades including the performance of A15 Bionic, which powers advanced camera capabilities and makes nearly every experience better, from photo editing to power-intensive operations like gaming and augmented reality. Along with 5G, longer battery life, and improved durability, iPhone SE comes in three stunning colors — midnight, starlight, and (PRODUCT)RED. iPhone SE will be available for pre-order this Friday, March 11, with availability beginning Friday, March 18. iPhone SE will be available in 64GB, 128GB, and 256GB models in midnight, starlight, and (PRODUCT)RED starting at $429 (US).
iPhone 13
: Apple also announced two all-new beautiful colors for iPhone 13 Pro and iPhone 13, alpine green and green. The iPhone 13 lineup features even more durable with the Ceramic Shield front cover, and includes the breakthrough A15 Bionic chip, an advanced 5G experience, cutting-edge camera systems for stunning photos and videos, and a huge leap in battery life. iPhone 13 and iPhone 13 mini also offer a bright Super Retina XDR display, while iPhone 13 Pro and iPhone 13 Pro Max include a vibrant Super Retina XDR display with ProMotion featuring an adaptive refresh rate from 10Hz up to 120Hz. The new alpine green iPhone 13 Pro and green iPhone 13 will be available for pre-order this Friday, March 11, with availability starting Friday, March 18. iPhone 13 Pro and iPhone 13 Pro Max are currently available in sierra blue, graphite, gold, and silver, and will be available in the new alpine green in 128GB, 256GB, 512GB, and 1TB storage options, starting at $999 (US) and $1,099 (US) respectively. iPhone 13 and iPhone 13 mini are currently available in (PRODUCT)RED,6 starlight, midnight, blue, and pink, and will be available in the new green in 128GB, 256GB, and 512GB storage options, starting at $799 (US) and $699 (US) respectively.
 "
"08-Mar-22  13:07 ET","AAPL","Apple partners with Major League Baseball for ""Friday Night Baseball"" offering on Apple TV+
  (16.85 
+3.55
)
Apple and Major League Baseball (MLB) today announced ""Friday Night Baseball,"" a weekly doubleheader with live pre- and postgame shows that will be available to fans in eight countries exclusively on Apple TV+ as soon as the regular season begins.
In addition to ""Friday Night Baseball,"" fans in the US will be able to enjoy ""MLB Big Inning,"" a live show featuring highlights and look-ins airing every weeknight during the regular season. Baseball fans in the US and Canada will also have access to a new 24/7 livestream with MLB game replays, news and analysis, highlights, classic games, and more, as well as a full complement of on-demand programming.
 "
"04-Mar-22  11:18 ET","AAPL","Apple sets April 11 as return to office date -- Bloomberg
  (162.60 
-3.61
)
Tweet
 "
"02-Mar-22  12:08 ET","AAPL","Apple confirms March 8 Virtual Product Launch Event (invitation sent)
  (165.83 
+2.63
)
 
 "
"18-Feb-22  08:15 ET","AAPL","Apple has some retail employees that are working to form unions, according to Washington Post
  (168.88)
Washington Post
 "
"08-Feb-22  10:02 ET","AAPL","Apple plans to introduce Tap to Pay on iPhone
  (171.60 
-0.06
)
The new capability will empower millions of merchants across the US, from small businesses to large retailers, to use their iPhone to seamlessly and securely accept Apple Pay, contactless credit and debit cards, and other digital wallets through a simple tap to their iPhone — no additional hardware or payment terminals needed. Tap to Pay on iPhone will be available for payment platforms and app developers to integrate into their iOS apps and offer as a payment option to their business customers. Stripe will be the first payment platform to offer Tap to Pay on iPhone to their business customers, including the Shopify Point of Sale app this spring. Additional payment platforms and apps will follow later this year. 
 "
"07-Feb-22  17:25 ET","AAPL","Apple moving slightly higher on news it has acquired startup AI Music, according to Bloomberg
  (171.66 
-0.73
)
Bloomberg
 "
"04-Feb-22  15:20 ET","AAPL","Apple will introduce new 5G iPhone SE and iPad Air at event around March 8, according to Bloomberg
  (173.45 
+0.77
)
Bloomberg
 "
"04-Feb-22  14:13 ET","AAPL","Apple: Quarterhill's (QTRHF) Wi-LAN confirms US Court of Appeals for Federal Circuit found that Apple infringes WiLAN patents 
  (172.88 
+0.20
)
""In a decision issued today by the United States Court of Appeals for the Federal Circuit (the ""CAFC""), the three-judge panel ruled in WiLAN's favour regarding several of WiLAN's arguments. First, the CAFC agreed with WiLAN's claim construction arguments relating to the patents-in-suit. Second, the CAFC ruled in WiLAN's favour with respect to WiLAN's infringement related arguments. Notably, Apple did not appeal the lower court's decision that WiLAN's patents are valid over the prior art. With these two rulings today, the CAFC has conclusively decided that Apple infringes the patents-in-suit and is liable to pay damages to WiLAN.  In addition, the CAFC also ruled in WiLAN's favour regarding a prior license agreement between Intel Corp. (
INTC
) and WiLAN. This prior license was dealt with in a summary judgment of non-infringement decision previously issued by the United States District Court of the Southern District of California (the ""District Court"") from which this appeal was being heard..."" 
""In that summary judgment ruling, the District Court had ruled that Apple products using Intel wireless chips should be excluded from the damages calculations that were awarded to WiLAN. In its ruling today, the CAFC disagreed with that District Court decision and instead agreed with WiLAN's position, making Intel-based Apple products available for inclusion in a final damages award.  Finally, the CAFC ruled against WiLAN with respect to certain assumptions made by WiLAN's damages expert in calculating the damages amount that was presented to the jury. As a result, the CAFC has remanded the case back to the District Court for another trial focusing on the amount of damages that Apple will be required to pay.""
 "
"04-Feb-22  10:30 ET","AAPL","Apple and Broadcom (AVGO) convince U.S. appeals court to dismiss damages trial for infringing California Institute of Technology patents, according to Reuters
  (172.38 
-0.30
)
Reuters
 "
"03-Feb-22  11:27 ET","AAPL","Apple: Senate Judiciary Committee advances bill that would force Apple (
AAPL
) and Google (GOOG) to open up access to application stores; it will be up to leadership when or if this bill gets a full Senate vote
  (174.85 
-0.99
)
 
 "
"28-Jan-22  14:16 ET","AAPL","Apple shares higher by 5% following beat on EPS and revenues led by beats on iPhones; also said supply chain issues will ease in the March quarter
  (167.25 
+8.06
)
 
 "
"28-Jan-22  11:54 ET","AAPL","Story Stocks: Apple bounces back nicely, but best news is that supply constraints seem to be easing (
AAPL
)
  (167.69 
+8.47
)
After a rough Q4 (Sep), Apple (
AAPL
 167.69, +8.47, +5.3%) bounced back with a nice upside result in Q1 (Dec). As important as the report's EPS and revenue numbers were, we think Apple's commentary on supply constraints was even better music to investors' ears.  The headline numbers featured solid...
  Full Article 
 "
