"symbol_time","symbol","cell_text"
"20-Oct-22  10:17 ET","TSLA","Tesla's rare top and bottom line miss and Musk's mixed messages on demand environment send shares into reverse
  (210.41 
-11.63
)
For the first time since 2Q19, 
Tesla
 (
TSLA
) fell short of analysts' earnings and revenue expectations in 3Q22, feeding into concerns that demand is wavering under escalating macroeconomic pressures. 
TSLA
's eccentric CEO, Elon Musk, sent mixed messages about the demand environment during the earnings conference call, stating that he expects an ""epic end of the year"" and that the company will sell every car it produces in Q4.
However, Musk acknowledged that ""demand is a little harder than it would otherwise be"" as the Federal Reserve raises interest rates more than it should, in his opinion. He also said that Europe and China are experiencing different types of recessions, with the former getting hit hard by soaring energy prices, and the latter dealing with plunging property prices.
TSLA
's actual results and outlook, though, don't depict a company that's struggling to find customers.
While 
TSLA
 did slightly miss Q3 estimates, revenue grew by a robust 56% yr/yr to $21.45 bln, marking a new quarterly sales record. Meanwhile, operating margin expanded by more than 260 bps yr/yr to 17.2%, despite the rising costs associated with the ramp up of 
TSLA
's Berlin, Germany and Austin, TX plants. The strong top-line growth, coupled with the margin expansion, drove a 75% yr/yr increase in non-GAAP net income to $3.65 bln.
Each of 
TSLA
's factories produced a record number of vehicles in Q3. Since the end of Q2, Berlin has doubled its weekly output to 2,000 from 1,000 vehicles with the Austin factory not far behind. Automotive gross margin still decreased by nearly 260 bps yr/yr to 27.9%, but the metric was flat on a sequential basis. Considering that the prior quarter's ASP benefitted from lower production at Shanghai (due to COVID lockdowns), the flat qtr/qtr performance looks pretty solid.
TSLA
 maintained its outlook of achieving 50% average annual growth in vehicle deliveries over a multi-year horizon, although CFO Zachary Kirkhorn cautioned that deliveries this year may not meet that growth target. According to Kirkhorn, the issue isn't demand related -- rather, it's due to transportation and logistics constraints.
Recall that when 
TSLA
 reported Q3 production and delivery results on October 3, there was a large discrepancy between production (365K) and deliveries (343K). This difference was caused by challenges in loading huge batches of vehicles onto ships and trains during a timeframe of just a few days. For some context, roughly one-third of Q3 deliveries occurred in the final two weeks of September, with many of those vehicles still in transit when 
TSLA
 issued its production and delivery report.
This issue is expected to play out again in Q4, creating another gap between production and deliveries. 
TSLA
 is working to remedy this situation by smoothing out regional builds throughout the quarter, which should reduce its peak needs for outbound logistics.
Overall, it was a solid quarter for 
TSLA
, but the stock's rich valuation with a forward P/E of ~37x leaves little room for error, especially since the company's demand picture is under such intense scrutiny. Musk tried to ease those valuation concerns last night by predicting that 
TSLA
 will someday be worth more than 
Apple
 (
AAPL
) and Saudi Aramco combined. Based on today's stock action, it's clear that investors are taking that declaration with a huge grain of salt.
 "
"20-Oct-22  06:01 ET","TSLA","Tesla earnings conference call notes
  (222.04)
The company is not reducing production in any meaningful way regardless if US enters recession.
The company has excellent demand for Q4, and it expects to sell every car that it produces.
Self driving will be achieved, but regulatory approval out of the company's control.
The company is tentatively aiming for 50,000 units in 2024 for Tesla Semi in North America.
Elon Musk says that he is obviously overpaying for Twitter (
TWTR
) right now, but there is long term potential.
China is experiencing a recession.
It is possible the company will initiate a $5-10 bln share buyback.
 "
"19-Oct-22  16:15 ET","TSLA","Tesla misses by $0.03, misses on revs; reiterates expectation of achieving 50% average annual growth in vehicle deliveries over multi-year horizon
  (222.04 
+1.85
)
Reports Q3 (Sep) earnings of $1.05 per share, 
$0.03 
worse than
 the S&P Capital IQ Consensus of $1.08; revenues rose 55.9% year/year to $21.45 bln vs the $21.96 bln S&P Capital IQ Consensus.
Deliveries of 343,830 and Production of 365,923.
In Q3, each of 
TSLA
's factories produced a record number of vehicles. While availability of components posed less of an issue during the quarter, vehicle transportation capacity during peak delivery periods became increasingly challenging.
Automotive gross margin of 27.9%, flat with Q2, and down from 30.5% in 3Q21. Reports that ASP increased yr/yr, but declined sequentially as prior quarter's ASP was driven by limited Shanghai production.
Free cash flow of $3.3 bln compared to $621 mln in Q2.
Outlook: 
TSLA
 plans to grow manufacturing capacity as quickly as possible. Over a multi-year horizon, expects to achieve 50% average annual growth in vehicle deliveries.
 "
"19-Oct-22  16:08 ET","TSLA","Tesla Outlook: Reiterates expectation to achieve 50% average annual growth in deliveries over multi-year horizon
  (222.04 
+1.85
)
 
 "
"19-Oct-22  16:06 ET","TSLA","Tesla prelim Q3 $1.05 vs $1.08 S&P Capital IQ Consensus Estimate; revs $21.45 bln vs $21.96 bln S&P Capital IQ Consensus Estimate
 
 "
"19-Oct-22  12:26 ET","TSLA","Tesla earnings preview -- Strong results expected following a bumpy Q2, but delivery guidance will once again be the focal point
  (220.04 
-0.15
)
After today's close, 
Tesla
 (
TSLA
) is scheduled to report 3Q22 results with a conference call following at 5:30 p.m. E.T. The electric vehicle (EV) maker's earnings report is expected to be posted on the Investor Relations page of its website at about 4:05 p.m., followed soon thereafter by a press release.
For the quarter,
 analysts are forecasting 
TSLA
 to report EPS and revenue of $1.08 and $21.9 bln, respectively. After announcing that it delivered a quarterly record of 343,000 vehicles in Q3 (+42% yr/yr) on October 3, 
TSLA
 is poised to report record quarterly revenue as well.
However, 
that delivery number still missed analysts' expectations and trailed the production number of 365,000 by a fairly wide margin. This discrepancy between production and deliveries has created some demand concerns, especially since lead times for new vehicles has been shortening
. 
TSLA
 explained that it's becoming more difficult to secure vehicle transportation at reasonable costs as its production volume grows. As a result, there were more cars in transit at the end of Q3, presumably causing the difference between production and deliveries.
Even prior to the Q3 Production and Delivery report, concerns were growing that rising interest rates and macroeconomic uncertainty would put a dent in demand. 
Despite these headwinds and the persistent supply constraints, 
TSLA
 hasn't backed off its delivery guidance yet. Last quarter, it reiterated that it expects to achieve 50% average annual growth in vehicle deliveries over a multi-year horizon. During the Q2 earnings conference call, Elon Musk commented that the company has the potential for a record-breaking second half of the year.
The company will indeed need an incredible finish to the year to meet its 50% delivery growth target. Specifically, 
TSLA
 will need to deliver nearly 500K vehicles in Q4, representing a sequential increase of 42%
. Even if Musk reaffirms the annual delivery growth guidance, there is bound to be some skepticism that 
TSLA
 will ultimately attain that forecast.
The good news is that production capacity continues to ramp higher as 
TSLA
's new Berlin, Germany and Austin, TX plants increase their output. Last quarter, 
TSLA
 disclosed that Berlin was churning out 1,000 vehicles per week, which should be even higher now. As production increases, manufacturing efficiencies improve, pushing 
TSLA
's automotive gross margin higher.
COVID-related lockdowns in China last quarter caused production and revenue to decline materially on a sequential basis. Consequently, automotive gross margin slipped by 46 bps yr/yr to 27.9%.
 Price increases, a sharp acceleration in production, and some easing of supply chain disruptions should translate into a rebound for automotive gross margin in Q3
.
TSLA
 has been weak heading into the report, down nearly 30% since mid-September. Some of the weakness is attributable to the demand/delivery concerns, but the drama surrounding Musk and his acquisition of 
Twitter 
(
TWTR
) has also weighed on the stock. Musk has already sold about $15 bln in 
TSLA
 shares this year to help finance the deal. Although Musk recently stated that he's likely done selling 
TSLA
 stock, it's not out of the question that another round of selling will be needed if he can't secure enough outside capital to complete the TWTR deal.
Lastly, 
TSLA
 has officially rolled out its Semi Truck with deliveries to 
Pepsi
 (
PEP
) slated for December 1. Commentary regarding demand and ordering trends will be of particular interest during the call. Additionally, participants will be listening for any updates on the Cybertruck pickup, which is expected to launch next year after being delayed by a couple years. (PVIEW)
 "
"19-Oct-22  11:35 ET","TSLA","Department of Energy confirms it awards $2.8 billion to supercharge US manufacturing of batteries for electric vehicles and electric grid
  (221.06 
+0.88
)
""Department of Energy announced the first set of projects funded by the President's Bipartisan Infrastructure Law to expand domestic manufacturing of batteries for electric vehicles (EVs) and the electrical grid and for materials and components currently imported from other countries. The 20 companies will receive a combined $2.8 billion to build and expand commercial-scale facilities?in 12 states to extract and process lithium, graphite and other battery materials, manufacture components, and demonstrate new approaches, including manufacturing components from recycled materials. The Federal investment will be matched by recipients to leverage a total of more than $9 billion to boost American production of clean energy technology, create good-paying jobs, and support President Biden's national goals for electric vehicles to make up half of all new vehicle sales by 2030 and to transition to a net-zero emissions economy by 2050.""
Release
 (related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
FREY
, 
RIVN
, 
VLTA
, 
LTHM
, 
LAC
, 
MP
, 
PLL
, 
ALB
, 
SQM
)
 "
"19-Oct-22  10:07 ET","TSLA","White House will soon award $2.8 bln in grants to increase manufacturing of electric vehicle batteries, according to Reuters
  (220.22 
+0.03
)
Reuters
 (related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
FREY
, 
RIVN
, 
VLTA
, 
LTHM
, 
LAC
, 
MP
, 
PLL
, 
ALB
, 
SQM
 "
"14-Oct-22  10:55 ET","TSLA","Tesla: Barron's out positive on 
TSLA
  (213.11 
-8.64
)
Barron's
 "
"07-Oct-22  06:01 ET","TSLA","Tesla CEO Elon Musk announces start of production of Tesla Semi Truck with deliveries to Pepsi (PEP) on Dec 1st!
  (238.13)
Tweet
 "
"04-Oct-22  16:52 ET","TSLA","Tesla to remove ultrasonic sensors from Model 3 and Model Y, while simultaneously launching its vision-based network for its Autopilot system, according to its website 
  (249.44 
+7.04
)
Tesla Website.
 "
"04-Oct-22  12:12 ET","TSLA","Tesla and Digital World Acquisition Corp (DWAC) fade following Musk/Twitter (TWTR) offer headlines
  (249.56 
+7.16
)
 
 "
"03-Oct-22  06:01 ET","TSLA","Tesla reports Q3 deliveries of over 343K vehicles
  (265.25)
Co reports it produced over 365,000 vehicles and delivered over 343,000 vehicles in Q3.
Co states: ""Historically, our delivery volumes have skewed towards the end of each quarter due to regional batch building of cars. As our production volumes continue to grow, it is becoming increasingly challenging to secure vehicle transportation capacity and at a reasonable cost during these peak logistics weeks. In Q3, we began transitioning to a more even regional mix of vehicle builds each week, which led to an increase in cars in transit at the end of the quarter. These cars have been ordered and will be delivered to customers upon arrival at their destination.""
 "
"30-Sep-22  11:11 ET","TSLA","Tesla plans to increase production growth through 2023, according to Reuters
  (274.68 
+6.51
)
Reuters
 "
"29-Sep-22  13:46 ET","TSLA","New York issues directive to advance zero-emission vehicles requirements by 2035 for all new passenger cars, pickup trucks, and SUVs sold in state
  (267.91 
-19.12
)
Governor Kathy Hochul today commemorated National Drive Electric Week by directing the State Department of Environmental Conservation to take major regulatory action that will require all new passenger cars, pickup trucks, and SUVs sold in New York State to be zero emissions by 2035. This is a crucial regulatory step to achieving significant greenhouse gas emission reductions from the transportation sector and is complemented by new and ongoing investments also announced today, including electric vehicle infrastructure progress, zero-emission vehicle incentives, and ensuring New York's communities benefit from historic federal climate change investments.
Release
 (related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
. 
RIVN
).
 "
"28-Sep-22  16:31 ET","TSLA","Tesla appointed Airbnb (ABNB) co-founder Joe Gebbia to its Board of Directors, effective as of September 25
  (287.81 
+4.87
)
 
 "
"27-Sep-22  11:39 ET","TSLA","Department of Transportation approves EV infrastructure development plans for all 50 states
  (285.12 
+9.29
)
DOT announced it has approved Electric Vehicle Infrastructure Deployment Plans for all 50 States, the District of Columbia and Puerto Rico ahead of schedule under the National Electric Vehicle Infrastructure (NEVI) Formula Program, established and funded by President Biden's Bipartisan Infrastructure Law. With this approval, all states now have access to all FY22 and FY23 NEVI formula funding, totaling more than $1.5 billion to help build EV chargers covering approximately 75,000 miles of highway across the country. The NEVI formula funding under the Bipartisan Infrastructure Law, which makes $5 billion available over five years, will help build a convenient, reliable, and affordable EV charging network across the country. President Biden's commitment to making electric vehicles and EV charging accessible to all Americans is critical to fighting the climate crisis and is generating an electric vehicle manufacturing boom across the country.
Release
 (related stocks: 
TSLA
, GM, F, HMC, TM, VWAGY, STLA, RIDE, LCID, FSR, CHPT, BLNK, EVGO. RIVN).
 "
"27-Sep-22  10:13 ET","TSLA","Tesla had a fire at a Gigafactory in Germany, according to ABP Live 
  (286.10 
+10.14
)
ABP Live
 "
"27-Sep-22  07:50 ET","TSLA","Tesla to keep production at Shanghai plant below the maximum, according to Reuters
  (276.01)
Reuters
 "
"22-Sep-22  12:36 ET","TSLA","Tesla's Elon Musk responds to headline circulating this morning that Tesla is recalling 1.1 million vehicles; says ""This is a tiny over-the-air software update""
  (291.36 
-9.36
)
""The terminology is outdated & inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries."" 
Thread
 "
"19-Sep-22  09:44 ET","TSLA","Tesla tweeted over the weekend ""10,000 Model Ys built at Giga Texas to date""
  (304.40 
+1.03
)
Tweet
 "
"14-Sep-22  14:01 ET","TSLA","Tesla pausing Germany battery strategy in attempt to qualify for U.S. electric vehicle and battery manufacturing tax credits, according to WSJ
  (300.87 
+8.74
)
WSJ
 "
"13-Sep-22  17:13 ET","TSLA","Tesla inching lower on report it hired a senior government official in Ontario to lead its mineral supply chain efforts in Canada, according to Electrek
  (292.13 
-12.29
)
Electrek
 "
"09-Sep-22  06:55 ET","TSLA","Tesla considering building a lithium refinery in Texas, according to CNBC
  (289.26)
CNBC
; related tickers: 
PLL
, 
LTHM
, 
LIT
, 
LAC
, 
ALB
, 
SQM
 "
"01-Sep-22  12:30 ET","TSLA","Tesla: Nouveau Monde Graphite (NMG) gaining as electrek details 
TSLA
's visit to graphite mine
  (268.23 
-7.38
)
electrek 
 "
"01-Sep-22  09:49 ET","TSLA","Tesla in manufacturing discussions with Canada's government, according to Tesmanian
  (273.68 
-1.91
)
Tesmanian
 "
"31-Aug-22  14:11 ET","TSLA","Tesla: Analyst believes that 
TSLA
 is experiencing ""unprecedented demand"", according to Electrek
  (278.88 
-0.82
)
Electrek
 "
"30-Aug-22  14:30 ET","TSLA","Tesla will have to face a lawsuit over Autopilot’s phantom braking problem, according to Electrek
  (274.08 
-10.74
)
Electrek
 "
"29-Aug-22  17:19 ET","TSLA","Tesla ticks lower on report it plans to challenge a Louisiana law restricting direct EV sales, according to WSJ
  (284.82 
-3.27
)
WSJ
 "
"26-Aug-22  06:01 ET","TSLA","California Air Resources Board votes to ban new sales of gasoline powered cars by 2035
  (296.07)
""Whereas, recognizing California's leadership in zero-emission transportation, in 2020 Governor Gavin Newsom issued Executive Order N-79-20, which establishes the State's goal that 100 percent of in-state sales of new passenger cars and trucks be zero emission by 2035; directs CARB to develop and propose regulations to accomplish this goal, acting consistently with technical feasibility and cost-effectiveness; advances strategies for a just economic transition away from fossil fuels; and declares that the State must prioritize clean transportation solutions that are accessible to all Californians, particularly those who are low income or experience a disproportionate share of pollution. 
 The proposed ZEV regulations' annual stringency includes an annual ZEV requirement that aligns with industry projections of sales in 2026, and that rapidly increases to nearly 70 percent of new vehicles sales by 2030, further increasing to 100 percent by the 2035 model year. To ensure success in achieving the proposed 100 percent sales mandate, the proposed regulations appropriately restructure the existing ZEV regulations for model years beginning in 2026.
Colorado, Connecticut, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New York, New Mexico, Oregon, Rhode Island, Vermont, Virginia, and Washington, have adopted California's ZEV and LEV regulations, and two additional states, Pennsylvania and Delaware, have adopted California's LEV regulations and are considering adopting California's ZEV regulation, which, when combined with California, account for about 40 percent of both the population or people and new light-duty vehicle sales in the United States.""
Release
 (related stocks: 
TSLA
, GM, F, HMC, TM, VWAGY, BMWYY, NSANY, VLVLY, STLA, RIDE, LCID, FSR, RIVN)
Note: NY Times 
reported
 that 17 Republican led states have filed lawsuits to revoke this policy.
 "
"25-Aug-22  10:44 ET","TSLA","Tesla trades down slightly on first day of trading after 3-for-1 stock split
  (296.51 
-0.58
)
 
 "
"25-Aug-22  06:02 ET","TSLA","California confirms that it will ban new gasoline powered car sales by 2035
  (297.10)
""Staff's proposal builds upon many decades of CARB regulations seeking to reduce emissions from light-duty passenger cars and trucks. The proposed ACC II Regulations aim to further curb criteria, toxic, and GHG emissions by increasing the stringency of the Low Emission Vehicle (LEV) program, which include requirements for internal combustion engine vehicles (ICEV), and by requiring automobile manufacturers to deliver increasing percentages of ZEVs as a portion of their overall product deliveries between model years 2026 and 2035. The ACC II Regulations' proposal to increase the sale of ZEVs would culminate in nearly 100 percent sales of ZEVs1 and the cleanest-possible plug-in hybrid-electric vehicles by the 2035 model year as directed by Governor Newsom's Executive Order N-79-20. The proposed amendments to the LEV regulation would ensure emissions are reduced under real-world operating conditions and prevent the backsliding of emissions from ICEVs as the passenger vehicle fleet transitions to ZEVs.""
Release
 (related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
BMWYY
, 
NSANY
, 
VLVLY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
RIVN
)
Note: NY Times 
reported
 that 12 other states could follow this decision. However, 17 Republican led states have filed lawsuits to revoke this policy.
 "
"24-Aug-22  15:14 ET","TSLA","California to ban sales of gasoline powered cars by 2035, according to NY Times
  (894.41 
+5.01
)
NY Times
 (related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
BMWYY
, 
NSANY
, 
VLVLY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
RIVN
)
 "
"22-Aug-22  06:01 ET","TSLA","Tesla CEO Elon Musk tweets ""After wide release of FSD Beta 10.69.2, price of FSD will rise to $15k in North America on September 5th.   Current price will be honored for orders made before Sept 5th, but delivered later""
  (890.00)
Tweet
 "
"18-Aug-22  14:18 ET","TSLA","Tesla aiming to introduce new electricity retail business in Texas, according to Electrek 
  (913.20 
+1.21
)
Electrek
 
 "
"17-Aug-22  07:44 ET","TSLA","Tesla aiming to offer supercharger membership to non Tesla owners, according to Electrek
  (916.99)
Electrek
 "
"16-Aug-22  16:40 ET","TSLA","Tesla tweets ""First Model Y deliveries in Australia and New Zealand""
  (919.69 
-8.27
)
Tweet
 "
"15-Aug-22  06:18 ET","TSLA","Tesla CEO Elon Musk tweets ""Congrats Giga Shanghai on making millionth car! Total Teslas made now over 3 mln""
  (900.09)
Tweet
 "
"10-Aug-22  06:07 ET","TSLA","Tesla CEO Elon Musk asked on Twitter (TWTR) if he is done selling 
TSLA
 after 7.92 mln share sales; says ""Yes.   In the (hopefully unlikely) event that Twitter forces this deal to close *and* some equity partners don’t come through, it is important to avoid an emergency sale of Tesla stock""
  (850.00)
Tweet
 "
"08-Aug-22  13:30 ET","TSLA","EV adoption is still out of reach for many Americans even with tax credits which will only apply to a certain amount of vehicles initially; average EV cost still $20,000 more than average new car, according to NY Times
  (894.19 
+29.35
)
NY Times
 
(potential related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
RIVN
).
 "
"05-Aug-22  16:34 ET","TSLA","Tesla up slightly despite reports that California DMV accused the company of falsely advertising its Autopilot features, according to LA Times
  (864.51 
-61.39
)
LA Times
 "
"05-Aug-22  16:23 ET","TSLA","Tesla announces that its Board has approved previously announced intention to do a 3-for-1 stock split; trading on split-adjusted basis to begin on August 25
  (864.51 
-61.39
)
 
 "
"05-Aug-22  09:05 ET","TSLA","Tesla CEO Elon Musk at shareholder meeting says that most of the components and commodities that go into 
TSLA
 cars are trending down in price suggesting US is at peak inflation
  (925.90)
 
 "
"05-Aug-22  06:44 ET","TSLA","Tesla CEO Elon Musk said at shareholder meeting that stock buyback is on the table; he believes US will have a ""mild"" recession
  (925.90)
 
 "
"05-Aug-22  05:53 ET","TSLA","Tesla shareholders are meeting voted to approve a 3:1 split of its common stock.
  (925.90)
 
 "
"03-Aug-22  17:24 ET","TSLA","Michigan Democratic Senator Debbie Stabenow wants changes to EV tax credit in Inflation Reduction Act, according to Bloomberg
  (922.19 
+20.43
)
Bloomberg
 (potential related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
CARZ
)
 "
"03-Aug-22  15:51 ET","TSLA","Tesla resumes Model S and X orders in Europe, according to Electrek
  (924.00 
+22.44
)
Electrek
 "
"29-Jul-22  08:16 ET","TSLA","Tesla CEO Elon Musk tweets ""Inflation might be trending down, More Tesla commodity prices are trending down than up""
  (842.70)
Tweet
 "
"25-Jul-22  06:24 ET","TSLA","Tesla discloses that it  recorded impairment loss of $170 million Bitcoin impairment; also increases expected capital spending target by $1 bln, outlines new SEC subpoena
  (816.73)
""During 
the six months ended June 30, 2022 and 2021, 
we purchased and/or received an immaterial amount and $1.50 
billion, respectively, of digital assets... As of June 30, 2022 and December 31, 
2021, 
the carrying value of our digital assets held was $218 
million and $1.26 
billion, which reflects cumulative impairments of $169 
million and $101 
million, each period, respectively. The fair market value of such digital assets 
held as of June 
30, 2022 
was $222 
million.
Owing and subject to the foregoing as well as the pipeline of announced projects under development, all other continuing infrastructure growth and varying levels of inflation, we currently expect our capital expenditures to be between $6.00 to $8.00 billion in 2022 and each of the next two fiscal years.
We receive requests for information from regulators and governmental authorities, such as the National Highway Traffic Safety Administration, the National Transportation Safety Board, the SEC, the Department of Justice (""DOJ"") and various state, federal, and international agencies. We routinely cooperate with such regulatory and governmental requests, including subpoenas, formal and informal requests and other investigations and inquiries.""
 "
"21-Jul-22  10:24 ET","TSLA","Tesla speeding higher with company poised to hit the accelerator on production in 2H22
  (785.03 
+42.53
)
Tesla's
 (
TSLA
) revenue and automotive gross margin declined significantly on a sequential basis in 2Q22, ending a string of increases for both key metrics over the past several quarters. While the electric vehicle maker easily surpassed EPS expectations as operating expenses also fell on a qtr/qtr basis, its free cash flow of $621 mln came up short of analysts' estimates. Despite these blemishes, the initial reaction to 
TSLA
's earnings report has been positive for a few reasons.
Due to the COVID-related lockdowns in China and the associated shutdown of 
TSLA
's Shanghai facility, a rough quarter was anticipated and baked into the stock. Since early April, shares have plunged by 35%, setting up a rebound on results that are better-than-feared. Ahead of the print, there was some concern that 
TSLA
 would post a free cash flow number that was much closer to breakeven.
More importantly, 
TSLA
 maintained its delivery guidance, stating that it still expects to achieve 50% average annual growth in vehicle deliveries over a multi-year horizon. During the earnings conference call, Elon Musk commented that the company has the potential for a record-breaking second half of the year.
To reach that 50% growth target this year, the company will need to produce about 1.4 mln vehicles in 2022.
So far in 2022, 
TSLA
 has produced approximately 564K vehicles. Therefore, the company will need to make an average of 418K vehicles in Q3 and Q4 to achieve its goal. To put this into perspective, 
TSLA
's highest quarterly production number was 305,840 in 4Q21.
It may seem unrealistic for 
TSLA
 to ramp up production that substantially, especially since the company is going through ""supply chain hell"", as Musk put it. However, the new Berlin factory is becoming a major factor, churning out 1,000 vehicles per week. Additionally, the Shanghai plant was upgraded earlier this month and it is now capable of ramping its weekly production higher by roughly 5,000 vehicles to 22,000 vehicles per week.
Musk offered an optimistic view on inflation and the supply chain, stating that costs may come down later this year. He even suggested that 
TSLA
 may reduce car prices after the company lifted prices several times recently to offset inflationary pressures. An easing of raw material costs in 2H22 could coincide with improving manufacturing efficiencies at its new Berlin and Austin factories, enabling automotive gross margin to reverse higher.
It was a difficult quarter, as reflected in the 10% sequential drop in revenue and the 500 bps contraction in automotive gross margin from Q1. In fact, the quarter was so turbulent that Musk decided to sell 75% of the company's Bitcoin holdings to shore up the balance sheet. This quarter, though, is now in the rearview mirror and a more bullish sentiment is brewing as 
TSLA
 is poised to ramp up production in a major way. There are still macroeconomic risks and uncertainties that can stymie 
TSLA
's momentum, though, including the threat of future lockdowns in China if virus cases increase again.
 "
"21-Jul-22  06:02 ET","TSLA","Tesla earnings conference call notes
  (742.50)
The company is ""hopeful"" that it can reduce the prices a little bit at some point; noted supply chain and inflation issues.
The company said its problem is very much production; demand is not something it talks about.
The company sold some bitcoin holdings because of uncertainty over China lockdowns; company said that China shutdowns are a tough situation.
Elon Musk thinks inflation could decline late this year.
 "
"20-Jul-22  16:36 ET","TSLA","Tesla in Q2 Shareholder Letter notes it converted approximately 75% of its Bitcoin purchases into fiat currency
  (14.64 
+0.13
)
 
 "
"20-Jul-22  16:10 ET","TSLA","Tesla beats by $0.46, reports revs in-line, reaffirms expectation to achieve 50% average annual growth in vehicle deliveries over multi-year horizon
  (742.50 
+5.91
)
Reports Q2 (Jun) earnings of $2.27 per share, 
$0.46 
better than
 the S&P Capital IQ Consensus of $1.81; revenues rose 41.6% year/year to $16.93 bln vs the $16.92 bln S&P Capital IQ Consensus.
Total deliveries of 254,695 vehicles, up 27% yr/yr.
Automotive gross margin down 46 bps yr/yr to 27.9%.
Free Cash Flow of $621 mln, flat yr/yr.
New Factories
: New factories in Berlin-Brandenburg and Austin continued to ramp in Q2. Gigafactory Berlin-Brandenburg reached an important milestone of over 1,000 cars produced in a single week while achieving positive gross margin during the quarter. From our Austin factory, the first vehicles with Tesla-made 4680 cells and structural battery packs were delivered to our U.S. customers.
Outlook
: Over a multi-year horizon, we expect to achieve 50% average annual growth in vehicle deliveries. The rate of growth will depend on our equipment capacity, factory uptime, operational efficiency and the capacity and stability of the supply chain.
 "
"20-Jul-22  16:05 ET","TSLA","Tesla prelim Q2 $2.27 vs $1.81 S&P Capital IQ Consensus Estimate; revs $16.93 bln vs $16.92 bln S&P Capital IQ Consensus Estimate
  (742.50 
+5.91
)
 
 "
